"rank","name","country","starting_number","total_segment_score","total_element_score","total_component_score","deductions","type","category","base_value","highlight","goe","factor","j1","j2","j3","j4","j5","j6","j7","j8","j9","scores_of_panel"
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","3LoTh",5,0,0.84,NA,"1.4","0.7","0.7","1.4","1.4","0.7","0.7","0.7","0.7",5.84
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","2LzTw2",3.5,0,0,NA,"0.5","0.5","0","0","0","0","0","0","0.5",3.5
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","1A+2A+SEQ",3.44,0,-2.5,NA,"-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5",0.94
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","SpSq4",3.4,0,0.8,NA,"1","1","0","1","1","2","1","0","0",4.2
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","3LzTh",6.05,1,-2,NA,"-2","-2","-2","-2","-2","-2","-2","-2","-2",4.05
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","5SLi2",5.5,1,0,NA,"0","0","0","0","0","0.5","0","0","0.5",5.5
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","3Li4",4.4,1,0,NA,"0","0","0","0","0.5","0","0","0","0",4.4
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","BoDs2",3.5,0,0.7,NA,"0.7","0.7","0","0.7","0.7","0.7","0.7","0.7","0",4.2
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","2F",1.87,1,0,NA,"0","0","0","-0.3","0","0","0","0","0",1.87
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","FCCoSp3",3,0,-0.36,NA,"-0.6","-0.3","-0.3","0","-0.3","-0.6","-0.3","-0.6","-0.3",2.64
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","PCoSp4",4.5,0,0,NA,"-0.3","0","0","0","0","0.5","0","0","0",4.5
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"pc","Skating Skills",NA,NA,NA,1.6,"5.50","5.50","5.50","5.25","6.25","5.50","5.25","4.75","5.75",5.4
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,"5.25","5.00","5.00","5.50","6.00","5.75","5.00","4.50","5.50",5.25
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"pc","Performance / Execution",NA,NA,NA,1.6,"5.00","5.00","5.00","5.25","6.25","5.50","5.00","4.75","5.50",5.15
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,"5.50","5.25","5.25","5.75","6.50","6.00","5.00","4.75","5.50",5.45
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"pc","Interpretation",NA,NA,NA,1.6,"5.25","5.50","5.25","5.25","6.25","5.75","5.25","4.50","5.25",5.4
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,-2,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
