competition,isu_year,is_short_program,category,event_type,judge_number,judge_name,judge_nationality
fc2024,2324,0,pairs,individual,4,OGAWA Yuko,JPN
fc2024,2324,0,pairs,individual,5,FORTIN Glenn,CAN
fc2024,2324,0,pairs,individual,6,BATES Leah,AUS
fc2024,2324,0,pairs,individual,7,ABELE Agita,LAT
fc2024,2324,0,pairs,individual,8,Lorrie PARKER,USA
fc2024,2324,0,pairs,individual,9,KRUSEC Matjaz,SLO
gpcan2023,2324,1,men,individual,1,KUNO Yoko,JPN
gpcan2023,2324,1,men,individual,2,KULIK Zanna,EST
gpcan2023,2324,1,men,individual,3,Anna KANTOR,ISR
gpcan2023,2324,1,men,individual,4,KIMMINUS Kerstin,GER
gpcan2023,2324,1,men,individual,5,CURRIE Deborah,USA
gpcan2023,2324,1,men,individual,6,Nadezhda PARETSKAIA,KAZ
gpcan2023,2324,1,men,individual,7,FERRARIO Pinuccia,ITA
gpcan2023,2324,1,men,individual,8,FORTIN Reaghan,CAN
gpcan2023,2324,1,men,individual,9,Jung LEE Sue,KOR
gpcan2023,2324,0,men,individual,1,KUNO Yoko,JPN
gpcan2023,2324,0,men,individual,2,KULIK Zanna,EST
gpcan2023,2324,0,men,individual,3,Anna KANTOR,ISR
gpcan2023,2324,0,men,individual,4,KIMMINUS Kerstin,GER
gpcan2023,2324,0,men,individual,5,CURRIE Deborah,USA
gpcan2023,2324,0,men,individual,6,Nadezhda PARETSKAIA,KAZ
gpcan2023,2324,0,men,individual,7,FERRARIO Pinuccia,ITA
gpcan2023,2324,0,men,individual,8,FORTIN Reaghan,CAN
gpcan2023,2324,0,men,individual,9,Jung LEE Sue,KOR
gpcan2023,2324,1,women,individual,1,Eva SZILAGYI,HUN
gpcan2023,2324,1,women,individual,2,Jung LEE Sue,KOR
gpcan2023,2324,1,women,individual,3,BAKKER Ernestien,NED
gpcan2023,2324,1,women,individual,4,CURRIE Deborah,USA
gpcan2023,2324,1,women,individual,5,FERRARIO Pinuccia,ITA
gpcan2023,2324,1,women,individual,6,anne harris karen,AUS
gpcan2023,2324,1,women,individual,7,KUNO Yoko,JPN
gpcan2023,2324,1,women,individual,8,Andreas WALDECK,GER
gpcan2023,2324,1,women,individual,9,Beth CRANE,CAN
gpcan2023,2324,0,women,individual,1,Eva SZILAGYI,HUN
gpcan2023,2324,0,women,individual,2,Jung LEE Sue,KOR
gpcan2023,2324,0,women,individual,3,BAKKER Ernestien,NED
gpcan2023,2324,0,women,individual,4,CURRIE Deborah,USA
gpcan2023,2324,0,women,individual,5,FERRARIO Pinuccia,ITA
gpcan2023,2324,0,women,individual,6,anne harris karen,AUS
gpcan2023,2324,0,women,individual,7,KUNO Yoko,JPN
gpcan2023,2324,0,women,individual,8,Andreas WALDECK,GER
gpcan2023,2324,0,women,individual,9,Beth CRANE,CAN
gpcan2023,2324,1,pairs,individual,1,KRAUZIENE Laimute,LTU
gpcan2023,2324,1,pairs,individual,2,FERRARIO Pinuccia,ITA
gpcan2023,2324,1,pairs,individual,3,BAKKER Ernestien,NED
gpcan2023,2324,1,pairs,individual,4,Andreas WALDECK,GER
gpcan2023,2324,1,pairs,individual,5,KULIK Zanna,EST
gpcan2023,2324,1,pairs,individual,6,FORTIN Glenn,CAN
gpcan2023,2324,1,pairs,individual,7,Eva SZILAGYI,HUN
gpcan2023,2324,1,pairs,individual,8,anne harris karen,AUS
gpcan2023,2324,1,pairs,individual,9,Nadezhda PARETSKAIA,KAZ
gpcan2023,2324,0,pairs,individual,1,KRAUZIENE Laimute,LTU
gpcan2023,2324,0,pairs,individual,2,FERRARIO Pinuccia,ITA
gpcan2023,2324,0,pairs,individual,3,BAKKER Ernestien,NED
gpcan2023,2324,0,pairs,individual,4,Andreas WALDECK,GER
gpcan2023,2324,0,pairs,individual,5,KULIK Zanna,EST
gpcan2023,2324,0,pairs,individual,6,FORTIN Glenn,CAN
gpcan2023,2324,0,pairs,individual,7,Eva SZILAGYI,HUN
gpcan2023,2324,0,pairs,individual,8,anne harris karen,AUS
gpcan2023,2324,0,pairs,individual,9,Nadezhda PARETSKAIA,KAZ
gpusa2023,2324,1,men,individual,1,DECK Deveny,USA
gpusa2023,2324,1,men,individual,2,LEVSHUNOVA Yulia,GEO
gpusa2023,2324,1,men,individual,3,LEBLANC-RICHARD Nicole,CAN
gpusa2023,2324,1,men,individual,4,OGAWA Yuko,JPN
gpusa2023,2324,1,men,individual,5,ABELE Agita,LAT
gpusa2023,2324,1,men,individual,6,KLIUSHNIKOV Yury,AZE
gpusa2023,2324,1,men,individual,7,antony grevisse,BEL
gpusa2023,2324,1,men,individual,8,DAVIDSSON Laila,SWE
gpusa2023,2324,1,men,individual,9,Florence VUYLSTEKER,FRA
gpusa2023,2324,0,men,individual,1,DECK Deveny,USA
gpusa2023,2324,0,men,individual,2,LEVSHUNOVA Yulia,GEO
gpusa2023,2324,0,men,individual,3,LEBLANC-RICHARD Nicole,CAN
gpusa2023,2324,0,men,individual,4,OGAWA Yuko,JPN
gpusa2023,2324,0,men,individual,5,ABELE Agita,LAT
gpusa2023,2324,0,men,individual,6,KLIUSHNIKOV Yury,AZE
gpusa2023,2324,0,men,individual,7,antony grevisse,BEL
gpusa2023,2324,0,men,individual,8,DAVIDSSON Laila,SWE
gpusa2023,2324,0,men,individual,9,Florence VUYLSTEKER,FRA
gpusa2023,2324,1,women,individual,1,ENZMANN Wendy,USA
gpusa2023,2324,1,women,individual,2,OGAWA Yuko,JPN
gpusa2023,2324,1,women,individual,3,GERWEN-MAAS Nicole VAN,NED
gpusa2023,2324,1,women,individual,4,Agnieszka SWIDERSKA,POL
gpusa2023,2324,1,women,individual,5,an so young,KOR
gpusa2023,2324,1,women,individual,6,antony grevisse,BEL
gpusa2023,2324,1,women,individual,7,Kadi ZVIRIK,EST
gpusa2023,2324,1,women,individual,8,Hui LIU,CHN
gpusa2023,2324,1,women,individual,9,AGOSTINI DE Virginia,ITA
gpusa2023,2324,0,women,individual,1,ENZMANN Wendy,USA
gpusa2023,2324,0,women,individual,2,OGAWA Yuko,JPN
gpusa2023,2324,0,women,individual,3,GERWEN-MAAS Nicole VAN,NED
gpusa2023,2324,0,women,individual,4,Agnieszka SWIDERSKA,POL
gpusa2023,2324,0,women,individual,5,an so young,KOR
gpusa2023,2324,0,women,individual,6,antony grevisse,BEL
gpusa2023,2324,0,women,individual,7,Kadi ZVIRIK,EST
gpusa2023,2324,0,women,individual,8,Hui LIU,CHN
gpusa2023,2324,0,women,individual,9,AGOSTINI DE Virginia,ITA
gpusa2023,2324,1,pairs,individual,1,OGAWA Yuko,JPN
gpusa2023,2324,1,pairs,individual,2,JOHNSON Laurie,USA
gpusa2023,2324,1,pairs,individual,3,Florence VUYLSTEKER,FRA
gpusa2023,2324,1,pairs,individual,4,ABELE Agita,LAT
gpusa2023,2324,1,pairs,individual,5,LEBLANC-RICHARD Nicole,CAN
gpusa2023,2324,1,pairs,individual,6,GERWEN-MAAS Nicole VAN,NED
gpusa2023,2324,1,pairs,individual,7,Hui LIU,CHN
gpusa2023,2324,1,pairs,individual,8,AGOSTINI DE Virginia,ITA
gpusa2023,2324,1,pairs,individual,9,Claudia STAHNKE,GER
gpusa2023,2324,0,pairs,individual,1,OGAWA Yuko,JPN
gpusa2023,2324,0,pairs,individual,2,JOHNSON Laurie,USA
gpusa2023,2324,0,pairs,individual,3,Florence VUYLSTEKER,FRA
gpusa2023,2324,0,pairs,individual,4,ABELE Agita,LAT
gpusa2023,2324,0,pairs,individual,5,LEBLANC-RICHARD Nicole,CAN
gpusa2023,2324,0,pairs,individual,6,GERWEN-MAAS Nicole VAN,NED
gpusa2023,2324,0,pairs,individual,7,Hui LIU,CHN
gpusa2023,2324,0,pairs,individual,8,AGOSTINI DE Virginia,ITA
gpusa2023,2324,0,pairs,individual,9,Claudia STAHNKE,GER
gpfra2023,2324,1,men,individual,1,CUCUPHAT Helene,FRA
gpfra2023,2324,1,men,individual,2,PIPOH Rolf,GER
gpfra2023,2324,1,men,individual,3,ROSENBLUTH Robert,USA
gpfra2023,2324,1,men,individual,4,LESKINEN Pekka,FIN
gpfra2023,2324,1,men,individual,5,Nobuhiko YOSHIOKA,JPN
gpfra2023,2324,1,men,individual,6,WANG Yumin,CHN
gpfra2023,2324,1,men,individual,7,BRAMBATI Claudia,ITA
gpfra2023,2324,1,men,individual,8,hans-ulrich luethi,SUI
gpfra2023,2324,1,men,individual,9,Marta OLOZAGARRE,ESP
gpfra2023,2324,0,men,individual,1,CUCUPHAT Helene,FRA
gpfra2023,2324,0,men,individual,2,PIPOH Rolf,GER
gpfra2023,2324,0,men,individual,3,ROSENBLUTH Robert,USA
gpfra2023,2324,0,men,individual,4,LESKINEN Pekka,FIN
gpfra2023,2324,0,men,individual,5,Nobuhiko YOSHIOKA,JPN
gpfra2023,2324,0,men,individual,6,WANG Yumin,CHN
gpfra2023,2324,0,men,individual,7,BRAMBATI Claudia,ITA
gpfra2023,2324,0,men,individual,8,hans-ulrich luethi,SUI
gpfra2023,2324,0,men,individual,9,Marta OLOZAGARRE,ESP
gpfra2023,2324,1,women,individual,1,Albert SAADI,MON
gpfra2023,2324,1,women,individual,2,ROSENBLUTH Robert,USA
gpfra2023,2324,1,women,individual,3,Melanie PRAGUE,FRA
gpfra2023,2324,1,women,individual,4,DE Francoise RAPPARD,BEL
gpfra2023,2324,1,women,individual,5,Chihee RHEE,KOR
gpfra2023,2324,1,women,individual,6,Nobuhiko YOSHIOKA,JPN
gpfra2023,2324,1,women,individual,7,LESKINEN Pekka,FIN
gpfra2023,2324,1,women,individual,8,hans-ulrich luethi,SUI
gpfra2023,2324,1,women,individual,9,PIPOH Rolf,GER
gpfra2023,2324,0,women,individual,1,Albert SAADI,MON
gpfra2023,2324,0,women,individual,2,ROSENBLUTH Robert,USA
gpfra2023,2324,0,women,individual,3,Melanie PRAGUE,FRA
gpfra2023,2324,0,women,individual,4,DE Francoise RAPPARD,BEL
gpfra2023,2324,0,women,individual,5,Chihee RHEE,KOR
gpfra2023,2324,0,women,individual,6,Nobuhiko YOSHIOKA,JPN
gpfra2023,2324,0,women,individual,7,LESKINEN Pekka,FIN
gpfra2023,2324,0,women,individual,8,hans-ulrich luethi,SUI
gpfra2023,2324,0,women,individual,9,PIPOH Rolf,GER
gpfra2023,2324,1,pairs,individual,1,ROSENBLUTH Robert,USA
gpfra2023,2324,1,pairs,individual,2,DE Francoise RAPPARD,BEL
gpfra2023,2324,1,pairs,individual,3,VERRUE Veronique,FRA
gpfra2023,2324,1,pairs,individual,4,KLEIN Patty,CAN
gpfra2023,2324,1,pairs,individual,5,Marta OLOZAGARRE,ESP
gpfra2023,2324,1,pairs,individual,6,Albert SAADI,MON
gpfra2023,2324,1,pairs,individual,7,WANG Yumin,CHN
gpfra2023,2324,1,pairs,individual,8,BRAMBATI Claudia,ITA
gpfra2023,2324,1,pairs,individual,9,Chihee RHEE,KOR
gpfra2023,2324,0,pairs,individual,1,ROSENBLUTH Robert,USA
gpfra2023,2324,0,pairs,individual,2,DE Francoise RAPPARD,BEL
gpfra2023,2324,0,pairs,individual,3,VERRUE Veronique,FRA
gpfra2023,2324,0,pairs,individual,4,KLEIN Patty,CAN
gpfra2023,2324,0,pairs,individual,5,Marta OLOZAGARRE,ESP
gpfra2023,2324,0,pairs,individual,6,Albert SAADI,MON
gpfra2023,2324,0,pairs,individual,7,WANG Yumin,CHN
gpfra2023,2324,0,pairs,individual,8,BRAMBATI Claudia,ITA
gpfra2023,2324,0,pairs,individual,9,Chihee RHEE,KOR
ec2025,2425,1,men,individual,1,CZOCZEK Ludwig,GER
ec2025,2425,1,men,individual,2,KANKAANRANTA Marjo,FIN
ec2025,2425,1,men,individual,3,CHIGOGIDZE Salome,GEO
ec2025,2425,1,men,individual,4,Agnieszka SWIDERSKA,POL
ec2025,2425,1,men,individual,5,Andrea SIMANCIKOVA,SVK
ec2025,2425,1,men,individual,6,ANILDI Ebru,TUR
ec2025,2425,1,men,individual,7,ABELE Agita,LAT
ec2025,2425,1,men,individual,8,DELFA Daniel,ESP
ec2025,2425,1,men,individual,9,TAUCHMANOVA Vera,CZE
ec2025,2425,0,men,individual,1,EHRHARDT Karin,AUT
ec2025,2425,0,men,individual,2,TAUCHMANOVA Vera,CZE
ec2025,2425,0,men,individual,3,CZOCZEK Ludwig,GER
ec2025,2425,0,men,individual,4,BUTTARELLI Marco,ITA
ec2025,2425,0,men,individual,5,Andrea SIMANCIKOVA,SVK
ec2025,2425,0,men,individual,6,CHIGOGIDZE Salome,GEO
ec2025,2425,0,men,individual,7,Kadi ZVIRIK,EST
ec2025,2425,0,men,individual,8,Agnieszka SWIDERSKA,POL
ec2025,2425,0,men,individual,9,POPOVA Vessela,BUL
ec2025,2425,1,women,individual,1,Tatiana YORDANOVA,BUL
ec2025,2425,1,women,individual,2,Karolina MATESA,SWE
ec2025,2425,1,women,individual,3,RISTANEN Tarja,FIN
ec2025,2425,1,women,individual,4,LJUJIC Milica,SRB
ec2025,2425,1,women,individual,5,HEUSINGER Katharina,GER
ec2025,2425,1,women,individual,6,Florence VUYLSTEKER,FRA
ec2025,2425,1,women,individual,7,Alice WALDER,SUI
ec2025,2425,1,women,individual,8,Kari-Anne OLSEN,NOR
ec2025,2425,1,women,individual,9,Breda MARINSEK,SLO
ec2025,2425,0,women,individual,1,Tatiana YORDANOVA,BUL
ec2025,2425,0,women,individual,2,Alice WALDER,SUI
ec2025,2425,0,women,individual,3,Anna KANTOR,ISR
ec2025,2425,0,women,individual,4,Karolina MATESA,SWE
ec2025,2425,0,women,individual,5,Florence VUYLSTEKER,FRA
ec2025,2425,0,women,individual,6,MORANDI Tiziana,ITA
ec2025,2425,0,women,individual,7,Jitka MOKRA,CZE
ec2025,2425,0,women,individual,8,HEUSINGER Katharina,GER
ec2025,2425,0,women,individual,9,Breda MARINSEK,SLO
ec2025,2425,1,pairs,individual,1,iryna medvedieva,UKR
ec2025,2425,1,pairs,individual,2,Attila SOOS,HUN
ec2025,2425,1,pairs,individual,3,BOHLING Pernilla,FIN
ec2025,2425,1,pairs,individual,4,Ann FINDLAY,GBR
ec2025,2425,1,pairs,individual,5,BAKKER Ernestien,NED
ec2025,2425,1,pairs,individual,6,KIMMINUS Kerstin,GER
ec2025,2425,1,pairs,individual,7,sj&#214;quist susanne,SWE
ec2025,2425,1,pairs,individual,8,DE Francoise RAPPARD,BEL
ec2025,2425,1,pairs,individual,9,Gloria MORANDI,ITA
ec2025,2425,0,pairs,individual,1,BAKKER Ernestien,NED
ec2025,2425,0,pairs,individual,2,Ann FINDLAY,GBR
ec2025,2425,0,pairs,individual,3,BIEGLER Thomas,AUT
ec2025,2425,0,pairs,individual,4,Anthony LEROY,FRA
ec2025,2425,0,pairs,individual,5,KIMMINUS Kerstin,GER
ec2025,2425,0,pairs,individual,6,Magdalena RUSIECKA,POL
ec2025,2425,0,pairs,individual,7,HORKLOVA Marketa,CZE
ec2025,2425,0,pairs,individual,8,Attila SOOS,HUN
ec2025,2425,0,pairs,individual,9,DE Francoise RAPPARD,BEL
wc2025,2425,1,men,individual,1,Feng HUANG,CHN
wc2025,2425,1,men,individual,2,CEROVAC Josip,CRO
wc2025,2425,1,men,individual,3,Anu NIINIRANTA,FIN
wc2025,2425,1,men,individual,4,Anna KANTOR,ISR
wc2025,2425,1,men,individual,5,Anthony LEROY,FRA
wc2025,2425,1,men,individual,6,Tatiana YORDANOVA,BUL
wc2025,2425,1,men,individual,7,Claire SHEPHERD,GBR
wc2025,2425,1,men,individual,8,Kadi ZVIRIK,EST
wc2025,2425,1,men,individual,9,DAVIDSSON Laila,SWE
wc2025,2425,0,men,individual,1,CEROVAC Josip,CRO
wc2025,2425,0,men,individual,2,Akos PETHES,HUN
wc2025,2425,0,men,individual,3,Anna KANTOR,ISR
wc2025,2425,0,men,individual,4,Elke TREITZ,GER
wc2025,2425,0,men,individual,5,Anu NIINIRANTA,FIN
wc2025,2425,0,men,individual,6,SMIDOVA Stanislava,CZE
wc2025,2425,0,men,individual,7,Claire SHEPHERD,GBR
wc2025,2425,0,men,individual,8,Kadi ZVIRIK,EST
wc2025,2425,0,men,individual,9,ABELE Agita,LAT
wc2025,2425,1,women,individual,1,Albert ZAYDMAN,ISR
wc2025,2425,1,women,individual,2,FIALKOVA Hedviga,SVK
wc2025,2425,1,women,individual,3,MISUREC Miroslav,CZE
wc2025,2425,1,women,individual,4,Florence VUYLSTEKER,FRA
wc2025,2425,1,women,individual,5,hege jensen rosto,NOR
wc2025,2425,1,women,individual,6,BINZ-MOSER Prisca,SUI
wc2025,2425,1,women,individual,7,HORIUCHI Ritsuko,JPN
wc2025,2425,1,women,individual,8,Massimo ORLANDINI,ITA
wc2025,2425,1,women,individual,9,BESCHEA Marina,ROU
wc2025,2425,0,women,individual,1,HENRIKSSON Katarina,SWE
wc2025,2425,0,women,individual,2,MISUREC Miroslav,CZE
wc2025,2425,0,women,individual,3,Massimo ORLANDINI,ITA
wc2025,2425,0,women,individual,4,BINZ-MOSER Prisca,SUI
wc2025,2425,0,women,individual,5,HORIUCHI Ritsuko,JPN
wc2025,2425,0,women,individual,6,DE Francoise RAPPARD,BEL
wc2025,2425,0,women,individual,7,ROSENBLUTH Robert,USA
wc2025,2425,0,women,individual,8,Aniela HEBEL-SZMAK,POL
wc2025,2425,0,women,individual,9,Florence VUYLSTEKER,FRA
wc2025,2425,1,pairs,individual,1,FEDCHENKO Igor,UKR
wc2025,2425,1,pairs,individual,2,POSNO Tineke,NED
wc2025,2425,1,pairs,individual,3,Hailan JIANG,CHN
wc2025,2425,1,pairs,individual,4,Asa NORDBACK,SWE
wc2025,2425,1,pairs,individual,5,CHAPMAN Mary,GBR
wc2025,2425,1,pairs,individual,6,Gloria MORANDI,ITA
wc2025,2425,1,pairs,individual,7,CHIGOGIDZE Salome,GEO
wc2025,2425,1,pairs,individual,8,Kevin ROSENSTEIN,USA
wc2025,2425,1,pairs,individual,9,Nobuhiko YOSHIOKA,JPN
wc2025,2425,0,pairs,individual,1,POSNO Tineke,NED
wc2025,2425,0,pairs,individual,2,BOHLING Pernilla,FIN
wc2025,2425,0,pairs,individual,3,Magdalena RUSIECKA,POL
wc2025,2425,0,pairs,individual,4,Noemi STIPKOVITS,HUN
wc2025,2425,0,pairs,individual,5,Kevin ROSENSTEIN,USA
wc2025,2425,0,pairs,individual,6,BINDER Elisabeth,AUT
wc2025,2425,0,pairs,individual,7,Nobuhiko YOSHIOKA,JPN
wc2025,2425,0,pairs,individual,8,Gloria MORANDI,ITA
wc2025,2425,0,pairs,individual,9,FEDCHENKO Igor,UKR
fc2025,2425,1,men,individual,1,Jung LEE Sue,KOR
fc2025,2425,1,men,individual,2,Ariadna MORONES NEGRETE,MEX
fc2025,2425,1,men,individual,3,NUMANOVA Saodat,UZB
fc2025,2425,1,men,individual,4,Joanna MILLER,AUS
fc2025,2425,1,men,individual,5,MAEDA Mami,JPN
fc2025,2425,1,men,individual,6,Nadezhda PARETSKAIA,KAZ
fc2025,2425,1,men,individual,7,Rui ZHAO,CHN
fc2025,2425,1,men,individual,8,ALLAIN Andre-Marc,CAN
fc2025,2425,1,men,individual,9,HSU Steven,USA
fc2025,2425,0,men,individual,1,Rui ZHAO,CHN
fc2025,2425,0,men,individual,2,ALLAIN Andre-Marc,CAN
fc2025,2425,0,men,individual,3,NUMANOVA Saodat,UZB
fc2025,2425,0,men,individual,4,Nadezhda PARETSKAIA,KAZ
fc2025,2425,0,men,individual,5,Jung LEE Sue,KOR
fc2025,2425,0,men,individual,6,Joanna MILLER,AUS
fc2025,2425,0,men,individual,7,HSU Steven,USA
fc2025,2425,0,men,individual,8,MAEDA Mami,JPN
fc2025,2425,0,men,individual,9,Ariadna MORONES NEGRETE,MEX
fc2025,2425,1,women,individual,1,CHEN Weiguang,CHN
fc2025,2425,1,women,individual,2,Nobuhiko YOSHIOKA,JPN
fc2025,2425,1,women,individual,3,GARRARD Neil,RSA
fc2025,2425,1,women,individual,4,Hee KOH Sung,KOR
fc2025,2425,1,women,individual,5,Anne CAMMETT,USA
fc2025,2425,1,women,individual,6,ALEXANDRE Elizabeth,AUS
fc2025,2425,1,women,individual,7,BESCHEA Marina,ROU
fc2025,2425,1,women,individual,8,martinez sasha,MEX
fc2025,2425,1,women,individual,9,Jeff LUKASIK,CAN
fc2025,2425,0,women,individual,1,CHEN Weiguang,CHN
fc2025,2425,0,women,individual,2,GARRARD Neil,RSA
fc2025,2425,0,women,individual,3,Jeff LUKASIK,CAN
fc2025,2425,0,women,individual,4,Nobuhiko YOSHIOKA,JPN
fc2025,2425,0,women,individual,5,ALEXANDRE Elizabeth,AUS
fc2025,2425,0,women,individual,6,Anne CAMMETT,USA
fc2025,2425,0,women,individual,7,Hee KOH Sung,KOR
fc2025,2425,0,women,individual,8,martinez sasha,MEX
fc2025,2425,0,women,individual,9,BESCHEA Marina,ROU
fc2025,2425,1,pairs,individual,1,DELIC Slobodan,SRB
fc2025,2425,1,pairs,individual,2,PETRICEVIC Susan,NZL
fc2025,2425,1,pairs,individual,3,KEEN Leslie,CAN
fc2025,2425,1,pairs,individual,4,OGAWA Yuko,JPN
fc2025,2425,1,pairs,individual,5,ABELE Agita,LAT
fc2025,2425,1,pairs,individual,6,Kristina LUNDGREN,USA
fc2025,2425,1,pairs,individual,7,GERWEN-MAAS Nicole VAN,NED
fc2025,2425,1,pairs,individual,8,BATES Leah,AUS
fc2025,2425,1,pairs,individual,9,Feng HUANG,CHN
fc2025,2425,0,pairs,individual,1,Feng HUANG,CHN
fc2025,2425,0,pairs,individual,2,ABELE Agita,LAT
fc2025,2425,0,pairs,individual,3,PETRICEVIC Susan,NZL
fc2025,2425,0,pairs,individual,4,KEEN Leslie,CAN
fc2025,2425,0,pairs,individual,5,OGAWA Yuko,JPN
fc2025,2425,0,pairs,individual,6,BATES Leah,AUS
fc2025,2425,0,pairs,individual,7,Kristina LUNDGREN,USA
fc2025,2425,0,pairs,individual,8,GERWEN-MAAS Nicole VAN,NED
fc2025,2425,0,pairs,individual,9,DELIC Slobodan,SRB
gpcan2024,2425,1,men,individual,1,Florence VUYLSTEKER,FRA
gpcan2024,2425,1,men,individual,2,KLIUSHNIKOV Yury,AZE
gpcan2024,2425,1,men,individual,3,KUNO Yoko,JPN
gpcan2024,2425,1,men,individual,4,ROSENBLUTH Robert,USA
gpcan2024,2425,1,men,individual,5,Nadezhda PARETSKAIA,KAZ
gpcan2024,2425,1,men,individual,6,Peter VOTH,GER
gpcan2024,2425,1,men,individual,7,Deborah ISLAM,CAN
gpcan2024,2425,1,men,individual,8,AGOSTINI DE Virginia,ITA
gpcan2024,2425,1,men,individual,9,Angelique CLYDE-SMITH,AUS
gpcan2024,2425,0,men,individual,1,Florence VUYLSTEKER,FRA
gpcan2024,2425,0,men,individual,2,KLIUSHNIKOV Yury,AZE
gpcan2024,2425,0,men,individual,3,KUNO Yoko,JPN
gpcan2024,2425,0,men,individual,4,ROSENBLUTH Robert,USA
gpcan2024,2425,0,men,individual,5,Nadezhda PARETSKAIA,KAZ
gpcan2024,2425,0,men,individual,6,Peter VOTH,GER
gpcan2024,2425,0,men,individual,7,Deborah ISLAM,CAN
gpcan2024,2425,0,men,individual,8,AGOSTINI DE Virginia,ITA
gpcan2024,2425,0,men,individual,9,Angelique CLYDE-SMITH,AUS
gpcan2024,2425,1,women,individual,1,Aniela HEBEL-SZMAK,POL
gpcan2024,2425,1,women,individual,2,Florence VUYLSTEKER,FRA
gpcan2024,2425,1,women,individual,3,HOWARD Karen,CAN
gpcan2024,2425,1,women,individual,4,PLESNIKOVA Zuzana,CZE
gpcan2024,2425,1,women,individual,5,Daniella KARSIJNS,NED
gpcan2024,2425,1,women,individual,6,Nadezhda PARETSKAIA,KAZ
gpcan2024,2425,1,women,individual,7,KUNO Yoko,JPN
gpcan2024,2425,1,women,individual,8,Donatella LEONELLI,SUI
gpcan2024,2425,1,women,individual,9,ROSENBLUTH Robert,USA
gpcan2024,2425,0,women,individual,1,Aniela HEBEL-SZMAK,POL
gpcan2024,2425,0,women,individual,2,Florence VUYLSTEKER,FRA
gpcan2024,2425,0,women,individual,3,HOWARD Karen,CAN
gpcan2024,2425,0,women,individual,4,PLESNIKOVA Zuzana,CZE
gpcan2024,2425,0,women,individual,5,Daniella KARSIJNS,NED
gpcan2024,2425,0,women,individual,6,Nadezhda PARETSKAIA,KAZ
gpcan2024,2425,0,women,individual,7,KUNO Yoko,JPN
gpcan2024,2425,0,women,individual,8,Donatella LEONELLI,SUI
gpcan2024,2425,0,women,individual,9,ROSENBLUTH Robert,USA
gpcan2024,2425,1,pairs,individual,1,Florence VUYLSTEKER,FRA
gpcan2024,2425,1,pairs,individual,2,Donatella LEONELLI,SUI
gpcan2024,2425,1,pairs,individual,3,ROSENBLUTH Robert,USA
gpcan2024,2425,1,pairs,individual,4,Aniela HEBEL-SZMAK,POL
gpcan2024,2425,1,pairs,individual,5,DEY Lynne,CAN
gpcan2024,2425,1,pairs,individual,6,Angelique CLYDE-SMITH,AUS
gpcan2024,2425,1,pairs,individual,7,Daniella KARSIJNS,NED
gpcan2024,2425,1,pairs,individual,8,AGOSTINI DE Virginia,ITA
gpcan2024,2425,1,pairs,individual,9,Peter VOTH,GER
gpcan2024,2425,0,pairs,individual,1,Florence VUYLSTEKER,FRA
gpcan2024,2425,0,pairs,individual,2,Donatella LEONELLI,SUI
gpcan2024,2425,0,pairs,individual,3,ROSENBLUTH Robert,USA
gpcan2024,2425,0,pairs,individual,4,Aniela HEBEL-SZMAK,POL
gpcan2024,2425,0,pairs,individual,5,DEY Lynne,CAN
gpcan2024,2425,0,pairs,individual,6,Angelique CLYDE-SMITH,AUS
gpcan2024,2425,0,pairs,individual,7,Daniella KARSIJNS,NED
gpcan2024,2425,0,pairs,individual,8,AGOSTINI DE Virginia,ITA
gpcan2024,2425,0,pairs,individual,9,Peter VOTH,GER
gpusa2024,2425,1,men,individual,1,ABELE Agita,LAT
gpusa2024,2425,1,men,individual,2,martinez sasha,MEX
gpusa2024,2425,1,men,individual,3,KLEIN Patty,CAN
gpusa2024,2425,1,men,individual,4,balczo katalin,HUN
gpusa2024,2425,1,men,individual,5,Anita BERNASCONI,SUI
gpusa2024,2425,1,men,individual,6,Kevin ROSENSTEIN,USA
gpusa2024,2425,1,men,individual,7,LEVSHUNOVA Yulia,GEO
gpusa2024,2425,1,men,individual,8,KOSINA Richard,CZE
gpusa2024,2425,1,men,individual,9,VERRUE Veronique,FRA
gpusa2024,2425,0,men,individual,1,ABELE Agita,LAT
gpusa2024,2425,0,men,individual,2,martinez sasha,MEX
gpusa2024,2425,0,men,individual,3,KLEIN Patty,CAN
gpusa2024,2425,0,men,individual,4,balczo katalin,HUN
gpusa2024,2425,0,men,individual,5,Anita BERNASCONI,SUI
gpusa2024,2425,0,men,individual,6,Kevin ROSENSTEIN,USA
gpusa2024,2425,0,men,individual,7,LEVSHUNOVA Yulia,GEO
gpusa2024,2425,0,men,individual,8,KOSINA Richard,CZE
gpusa2024,2425,0,men,individual,9,VERRUE Veronique,FRA
gpusa2024,2425,1,women,individual,1,ABE Tetsuo,JPN
gpusa2024,2425,1,women,individual,2,Chihee RHEE,KOR
gpusa2024,2425,1,women,individual,3,CUTONE Kathaleen,USA
gpusa2024,2425,1,women,individual,4,antony grevisse,BEL
gpusa2024,2425,1,women,individual,5,Claudia STAHNKE,GER
gpusa2024,2425,1,women,individual,6,ABELE Agita,LAT
gpusa2024,2425,1,women,individual,7,Anita BERNASCONI,SUI
gpusa2024,2425,1,women,individual,8,EHALT Saara,FIN
gpusa2024,2425,1,women,individual,9,VERRUE Veronique,FRA
gpusa2024,2425,0,women,individual,1,ABE Tetsuo,JPN
