rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,extra_points,factor,final_score,goe,info,program_component,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,is_mens
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,3.9,StSq4,2.0,0.0,,6.0,2.1,,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,10.56,3F+3T,3.0,1.0,,11.96,1.4,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,5.61,3Lo,4.0,1.0,,7.41,1.8,,,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,3.63,2A,5.0,1.0,,4.63,1.0,,,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,3.5,CCoSp4,6.0,0.0,,4.79,1.29,,,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,2.7,LSp4,7.0,0.0,,3.99,1.29,,,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,,,,,0.8,9.68,,,Composition,9.75,9.75,9.25,9.75,9.5,9.5,9.75,9.75,10.0,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,,,,,0.8,9.71,,,Interpretation of the Music,9.75,9.75,9.25,9.5,9.5,9.5,10.0,10.0,10.0,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,,,,,0.8,9.71,,,Performance,9.75,10.0,9.5,9.75,9.5,9.5,10.0,9.75,9.75,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,,,,,0.8,9.54,,,Skating Skills,9.5,9.75,9.25,9.5,9.25,9.25,9.75,9.75,9.75,1,0
2,Medvedeva Evgenia,OAR,25,81.61,43.19,38.42,0.0,,,,,0.8,9.39,,,Transitions,9.5,9.5,9.0,9.5,9.0,9.25,9.75,9.5,9.5,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,9.6,3F+3T,1.0,0.0,,11.5,1.9,,,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,6.0,3Lz,2.0,0.0,,7.6,1.6,,,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,3.2,FCSp4,3.0,0.0,,3.99,0.79,,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,3.63,2A,4.0,1.0,,4.7,1.07,,,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,2.7,LSp4,5.0,0.0,,3.77,1.07,,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,3.9,StSq4,6.0,0.0,,5.7,1.8,,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,3.5,CCoSp4,7.0,0.0,,4.57,1.07,,,2.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,,,,,0.8,9.29,,,Composition,9.5,9.5,9.0,9.75,9.75,9.5,8.75,8.75,9.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,,,,,0.8,9.32,,,Interpretation of the Music,9.5,9.5,9.0,10.0,9.75,9.5,9.0,9.0,9.0,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,,,,,0.8,9.36,,,Performance,9.5,9.5,9.25,9.75,9.75,9.25,9.0,9.0,9.25,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,,,,,0.8,9.32,,,Skating Skills,9.5,9.5,9.0,9.5,9.5,9.5,9.0,8.75,9.25,1,0
3,Osmond Kaetlyn,CAN,27,78.87,41.83,37.04,0.0,,,,,0.8,9.0,,,Transitions,9.0,9.25,8.75,9.5,9.25,9.25,8.75,8.5,8.75,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,10.3,3Lz+3T,1.0,0.0,,11.0,0.7,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,3.2,FCSp4,2.0,0.0,,4.2,1.0,,,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,3.5,CCoSp4,3.0,0.0,,4.57,1.07,,,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,5.61,3Lo,4.0,1.0,,6.31,0.7,,,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,3.9,StSq4,5.0,0.0,,5.7,1.8,,,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,3.63,2A,6.0,1.0,,4.34,0.71,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,2.7,LSp4,7.0,0.0,,4.13,1.43,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,,,,,0.8,8.86,,,Composition,8.75,9.0,9.0,9.5,8.75,9.0,8.5,9.0,8.5,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,,,,,0.8,9.04,,,Interpretation of the Music,9.0,9.25,9.5,9.5,8.75,9.0,8.75,9.0,8.5,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,,,,,0.8,9.0,,,Performance,9.0,9.25,9.25,9.5,8.75,9.0,8.75,9.0,8.75,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,,,,,0.8,8.96,,,Skating Skills,9.25,9.25,9.0,9.25,8.75,8.75,8.75,9.0,8.5,1,0
4,Miyahara Satoko,JPN,26,75.94,40.25,35.69,0.0,,,,,0.8,8.75,,,Transitions,8.75,9.0,9.0,9.0,8.5,8.75,8.5,8.75,8.25,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,2.7,LSp4,1.0,0.0,,3.84,1.14,,,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,3.9,StSq4,2.0,0.0,,4.8,0.9,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,3.2,FCSp4,3.0,0.0,,3.99,0.79,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,10.56,3F+3T,4.0,1.0,,11.96,1.4,,,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,5.61,3Lo,5.0,1.0,,6.71,1.1,,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,3.63,2A,6.0,1.0,,4.56,0.93,,,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,3.5,CCoSp4,7.0,0.0,,4.5,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,,,,,0.8,8.18,,,Composition,7.5,8.25,8.0,8.25,8.75,8.5,8.0,8.0,8.25,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,,,,,0.8,8.18,,,Interpretation of the Music,7.75,8.5,8.0,7.75,8.5,8.5,8.5,7.75,8.25,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,,,,,0.8,8.29,,,Performance,7.75,8.5,8.25,8.5,8.5,8.25,8.25,7.75,8.5,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,,,,,0.8,8.43,,,Skating Skills,8.0,8.5,8.25,8.5,8.75,8.75,8.5,8.0,8.5,1,0
5,Sakamoto Kaori,JPN,19,73.18,40.36,32.82,0.0,,,,,0.8,7.96,,,Transitions,7.5,8.0,8.0,8.0,8.5,8.25,8.0,7.5,8.0,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,6.6,3F+2T,1.0,0.0,,7.7,1.1,,,2.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,5.1,3Lo,2.0,0.0,,4.4,-0.7,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,-1.0,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,3.2,FCSp4,3.0,0.0,,3.99,0.79,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,3.63,2A,4.0,1.0,,4.7,1.07,,,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,2.7,LSp4,5.0,0.0,,3.77,1.07,,,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,3.9,StSq4,6.0,0.0,,6.0,2.1,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,3.5,CCoSp4,7.0,0.0,,4.5,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,,,,,0.8,9.61,,,Composition,9.75,9.25,9.25,9.75,9.75,9.75,9.25,9.75,9.75,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,,,,,0.8,9.68,,,Interpretation of the Music,9.75,9.5,9.5,9.75,9.75,9.75,9.5,9.75,9.75,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,,,,,0.8,9.54,,,Performance,9.5,9.5,8.75,9.5,9.75,9.75,9.5,9.5,9.5,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,,,,,0.8,9.46,,,Skating Skills,9.5,9.25,9.5,9.5,9.5,9.5,9.0,9.5,9.5,1,0
6,Kostner Carolina,ITA,29,73.15,35.06,38.09,0.0,,,,,0.8,9.32,,,Transitions,9.25,9.25,9.25,9.25,9.5,9.5,9.0,9.5,9.25,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,8.6,3T+3T,1.0,0.0,,7.1,-1.5,,,-1.0,-2.0,-2.0,-2.0,-3.0,-2.0,-3.0,-2.0,-2.0,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,2.7,LSp4,2.0,0.0,,3.13,0.43,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,3.2,FCSp4,3.0,0.0,,3.84,0.64,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,6.6,3Lz,4.0,1.0,,7.9,1.3,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,3.63,2A,5.0,1.0,,4.2,0.57,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,3.9,StSq4,6.0,0.0,,5.3,1.4,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,3.5,CCoSp4,7.0,0.0,,4.43,0.93,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,,,,,0.8,8.25,,,Composition,8.5,8.0,8.0,8.75,8.5,8.0,8.5,8.25,7.5,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,,,,,0.8,8.46,,,Interpretation of the Music,8.75,8.25,8.5,8.75,8.5,8.25,8.5,8.5,7.75,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,,,,,0.8,8.18,,,Performance,8.5,8.0,8.0,8.75,8.25,8.0,8.25,8.25,7.75,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,,,,,0.8,8.32,,,Skating Skills,8.5,8.0,8.25,8.75,8.5,8.25,8.5,8.25,7.75,1,0
7,Daleman Gabrielle,CAN,21,68.9,35.9,33.0,0.0,,,,,0.8,8.04,,,Transitions,8.5,7.25,8.25,8.5,8.25,7.75,8.0,8.0,7.5,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,10.3,3Lz+3T,1.0,0.0,,10.7,0.4,,,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,2.0,0.0,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,3.5,CCoSp4,2.0,0.0,,4.14,0.64,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,3.2,FCSp4,3.0,0.0,,3.77,0.57,,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,5.83,3F,4.0,1.0,,6.23,0.4,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,3.63,2A,5.0,1.0,,4.13,0.5,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,3.9,StSq4,6.0,0.0,,4.8,0.9,,,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,2.7,LSp4,7.0,0.0,,3.77,1.07,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,,,,,0.8,7.5,,,Composition,7.25,7.5,7.5,7.25,7.75,7.5,7.75,7.5,7.5,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,,,,,0.8,7.57,,,Interpretation of the Music,7.5,7.75,7.75,7.0,7.75,7.5,8.0,7.25,7.5,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,,,,,0.8,7.68,,,Performance,7.75,7.75,7.75,7.0,7.75,7.5,8.0,7.5,7.75,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,,,,,0.8,7.75,,,Skating Skills,8.0,8.0,7.75,7.25,8.0,7.5,7.75,7.75,7.5,1,0
8,Choi Dabin,KOR,24,67.77,37.54,30.23,0.0,,,,,0.8,7.29,,,Transitions,7.5,7.25,7.5,7.0,7.75,7.0,7.5,7.0,7.25,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,8.5,3A,1.0,0.0,,5.5,-3.0,,,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,9.6,3F+3T,2.0,0.0,,10.8,1.2,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,3.2,FCSp4,3.0,0.0,,3.84,0.64,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,5.61,3Lo,4.0,1.0,,5.31,-0.3,,,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,3.5,CCoSp4,5.0,0.0,,4.43,0.93,,,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,3.3,StSq3,6.0,0.0,,3.8,0.5,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,2.7,LSp4,7.0,0.0,,3.56,0.86,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,,,,,0.8,7.68,,,Composition,8.0,7.0,8.0,7.75,8.25,7.0,7.75,7.75,7.5,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,,,,,0.8,7.68,,,Interpretation of the Music,7.75,7.25,8.25,7.5,8.25,7.25,8.0,7.75,7.25,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,,,,,0.8,7.61,,,Performance,8.0,7.25,7.75,7.75,8.25,6.5,7.5,7.75,7.25,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,,,,,0.8,8.04,,,Skating Skills,8.5,7.75,8.25,8.0,8.5,7.75,8.0,8.0,7.5,1,0
9,Nagasu Mirai,USA,20,66.93,37.24,30.69,-1.0,,,,,0.8,7.36,,,Transitions,7.75,7.0,8.0,7.25,8.0,6.5,7.5,7.0,7.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,6.0,3Lz,1.0,0.0,,4.2,-1.8,,,-3.0,-3.0,-2.0,-3.0,-3.0,-2.0,-2.0,-2.0,-3.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,3.5,CCoSp4,2.0,0.0,,4.5,1.0,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,3.2,FCSp4,3.0,0.0,,4.06,0.86,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,3.9,StSq4,4.0,0.0,,5.0,1.1,,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,7.04,3Lo+2T,5.0,1.0,,7.44,0.4,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,3.63,2A,6.0,1.0,,4.42,0.79,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,2.7,LSp4,7.0,0.0,,3.91,1.21,,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,,,,,0.8,8.11,,,Composition,8.0,8.25,8.0,8.25,8.25,8.25,8.0,8.0,8.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,,,,,0.8,8.25,,,Interpretation of the Music,8.0,8.5,8.5,8.25,8.25,8.5,8.25,8.0,7.75,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,,,,,0.8,8.14,,,Performance,8.25,8.5,8.25,8.0,8.25,8.5,7.75,8.0,7.75,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,,,,,0.8,8.07,,,Skating Skills,8.0,8.25,8.0,8.0,8.0,8.5,8.0,8.25,8.0,1,0
10,Chen Karen,USA,22,65.9,33.53,32.37,0.0,,,,,0.8,7.89,,,Transitions,8.0,8.0,8.0,8.25,7.75,8.0,7.75,7.75,7.5,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,10.3,3Lz+3T,1.0,0.0,,8.2,-2.1,,,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,3.2,FCSp4,2.0,0.0,,3.84,0.64,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,2.4,LSp3,3.0,0.0,,3.26,0.86,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,5.61,3Lo,4.0,1.0,,6.51,0.9,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,3.9,StSq4,5.0,0.0,,4.7,0.8,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,3.63,2A,6.0,1.0,,4.49,0.86,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,3.5,CCoSp4,7.0,0.0,,4.5,1.0,,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,,,,,0.8,7.43,,,Composition,7.5,6.5,8.0,7.75,7.5,7.0,7.5,7.25,7.5,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,,,,,0.8,7.39,,,Interpretation of the Music,7.5,6.5,8.0,7.5,7.5,7.0,7.5,7.25,7.5,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,,,,,0.8,7.25,,,Performance,7.5,6.75,7.75,7.5,7.25,6.75,7.25,7.25,7.25,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,,,,,0.8,7.57,,,Skating Skills,7.75,7.25,8.0,7.75,7.5,6.75,7.75,7.5,7.5,1,0
11,Tennell Bradie,USA,1,64.01,35.5,29.51,-1.0,,,,,0.8,7.25,,,Transitions,7.25,6.25,7.75,7.5,7.25,7.25,7.25,7.0,7.25,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,6.0,3Lz,1.0,0.0,,3.9,-2.1,,,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,3.5,CCoSp4,2.0,0.0,,4.14,0.64,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,9.13,3F+3T<,3.0,1.0,,8.43,-0.7,<,,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,3.63,2A,4.0,1.0,,4.13,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,2.8,FCSp3,5.0,0.0,,3.3,0.5,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,3.3,StSq3,6.0,0.0,,4.3,1.0,,,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,2.7,LSp4,7.0,0.0,,3.27,0.57,,,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,,,,,0.8,8.46,,,Composition,8.75,8.5,8.0,8.5,8.5,8.25,8.25,8.75,8.5,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,,,,,0.8,8.39,,,Interpretation of the Music,8.5,8.5,8.25,8.25,8.5,7.75,8.5,8.75,8.25,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,,,,,0.8,8.21,,,Performance,8.5,8.5,7.75,8.0,8.5,7.75,8.0,8.5,8.25,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,,,,,0.8,8.46,,,Skating Skills,8.75,8.5,8.25,8.5,8.5,8.0,8.5,8.75,8.25,1,0
12,Sotskova Maria,OAR,30,63.86,31.47,33.39,-1.0,,,,,0.8,8.21,,,Transitions,8.75,8.25,8.0,8.25,8.25,7.5,8.25,8.5,8.0,1,0
13,Rajicova Nicole,SVK,18,60.59,32.36,28.23,0.0,6.4,3Lo+2T,1.0,0.0,,6.5,0.1,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
13,Rajicova Nicole,SVK,18,60.59,32.36,28.23,0.0,3.2,FCSp4,2.0,0.0,,3.7,0.5,,,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1,0
13,Rajicova Nicole,SVK,18,60.59,32.36,28.23,0.0,6.0,3Lz,3.0,0.0,,6.3,0.3,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1,0
13,Rajicova Nicole,SVK,18,60.59,32.36,28.23,0.0,2.7,LSp4,4.0,0.0,,3.2,0.5,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,0
13,Rajicova Nicole,SVK,18,60.59,32.36,28.23,0.0,3.63,2A,5.0,1.0,,4.13,0.5,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0
13,Rajicova Nicole,SVK,18,60.59,32.36,28.23,0.0,3.9,StSq4,6.0,0.0,,4.6,0.7,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0
13,Rajicova Nicole,SVK,18,60.59,32.36,28.23,0.0,3.5,CCoSp4,7.0,0.0,,3.93,0.43,,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0
13,Rajicova Nicole,SVK,18,60.59,32.36,28.23,0.0,,,,,0.8,7.0,,,Composition,7.25,7.0,6.75,7.25,7.25,6.5,7.0,7.0,6.75,1,0
