rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,extra_points,factor,final_score,goe,info,program_component,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,is_mens
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,13.7,4T+3T,3.0,0.0,,16.28,2.58,,,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,6.6,3F+2T,4.0,0.0,,6.52,-0.08,,,-2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,3.5,CCoSp4,5.0,0.0,,4.1,0.6,,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,14.08,3A+1Eu+3S,6.0,1.0,,16.48,2.4,,,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,8.8,3A,7.0,1.0,,10.97,2.17,,,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,3.9,StSq4,8.0,0.0,,4.74,0.84,,,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,3.0,ChSq1,9.0,0.0,,4.36,1.36,,,3.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,5.39,3Lo,10.0,1.0,,6.3,0.91,,,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,3.0,CSSp4,11.0,0.0,,3.69,0.69,,,3.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,3.2,FCSp4,12.0,0.0,,3.75,0.55,,,3.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,,,,,2.0,8.39,,,Composition,8.5,8.5,8.0,8.5,8.5,8.5,8.0,8.5,8.25,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,,,,,2.0,8.39,,,Interpretation of the Music,8.5,8.5,8.25,8.75,8.25,8.5,8.25,8.5,8.25,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,,,,,2.0,8.43,,,Performance,8.5,8.75,8.0,8.75,8.5,8.5,8.0,8.5,8.25,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,,,,,2.0,8.46,,,Skating Skills,8.25,8.75,8.0,9.0,8.5,8.5,8.5,8.25,8.5,0,1
9,Semenenko Evgeni,ROC,18,178.37,94.81,83.56,0.0,,,,,2.0,8.11,,,Transitions,8.25,8.25,7.5,8.5,8.0,8.25,7.75,8.25,8.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,10.8,4T+2T,1.0,0.0,,13.65,2.85,,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,4.2,3T,2.0,0.0,,5.16,0.96,,,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,9.8,3A+1Eu+2S,3.0,0.0,,9.91,0.11,,,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,4.9,3Lo,4.0,0.0,,6.16,1.26,,,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,2.3,FSSp2,5.0,0.0,,3.15,0.85,,,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,2.6,StSq2,6.0,0.0,,3.27,0.67,,,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,8.8,3A,7.0,1.0,,11.31,2.51,,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,11.11,3Lz+3T,8.0,1.0,,12.71,1.6,,,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,3.5,FCCoSp4,9.0,0.0,,4.55,1.05,,,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,5.83,3F,10.0,1.0,,4.39,-1.44,,,-3.0,-2.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-2.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,3.0,ChSq1,11.0,0.0,,5.07,2.07,,,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,3.5,CCoSp4,12.0,0.0,,4.8,1.3,,,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,,,,,2.0,8.86,,,Composition,9.0,9.0,8.75,9.0,9.0,8.75,8.75,8.75,8.5,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,,,,,2.0,8.86,,,Interpretation of the Music,8.75,8.75,9.0,9.0,9.0,9.0,9.0,8.5,8.25,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,,,,,2.0,8.86,,,Performance,8.75,8.75,9.0,8.75,9.0,9.0,9.0,8.75,8.25,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,,,,,2.0,8.93,,,Skating Skills,9.0,9.25,8.75,8.75,9.0,9.0,9.0,9.0,8.75,0,1
10,Messing Keegan,CAN,16,172.37,84.13,88.24,0.0,,,,,2.0,8.61,,,Transitions,8.5,9.0,8.75,8.5,8.75,8.75,8.5,8.5,8.25,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,11.0,4S+2T,1.0,0.0,,11.42,0.42,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,8.0,3A,2.0,0.0,,10.17,2.17,,,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,9.5,4T,3.0,0.0,,6.24,-3.26,,,-4.0,-3.0,-4.0,-3.0,-3.0,-2.0,-4.0,-4.0,-3.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,4.9,3Lo,4.0,0.0,,6.16,1.26,,,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,3.2,FCSp4,5.0,0.0,,3.79,0.59,,,3.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,3.9,StSq4,6.0,0.0,,4.9,1.0,,,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,15.07,4T+3T,7.0,1.0,,16.16,1.09,,,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,7.26,2F+1Eu+3S,8.0,1.0,,7.38,0.12,,,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,5.83,3F,9.0,1.0,,6.66,0.83,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,3.5,FCCoSp4,10.0,0.0,,4.4,0.9,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,3.0,ChSq1,11.0,0.0,,4.29,1.29,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,3.5,CCoSp4,12.0,0.0,,4.35,0.85,,,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,,,,,2.0,8.54,,,Composition,8.5,8.5,8.25,8.75,8.5,8.5,8.5,8.5,8.75,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,,,,,2.0,8.5,,,Interpretation of the Music,8.5,8.5,8.5,8.5,8.5,8.5,8.25,8.5,8.5,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,,,,,2.0,8.5,,,Performance,8.5,8.5,8.5,8.75,8.5,8.5,8.25,8.5,8.5,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,,,,,2.0,8.46,,,Skating Skills,8.25,8.75,8.5,8.5,8.5,8.25,8.25,8.5,8.75,0,1
11,Kvitelashvili Morisi,GEO,20,170.64,85.92,84.72,0.0,,,,,2.0,8.36,,,Transitions,8.25,8.5,8.0,8.25,8.25,8.5,8.5,8.25,8.5,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,7.76,4S<,1.0,0.0,,3.88,-3.88,<,,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,9.3,3A+2T,2.0,0.0,,11.01,1.71,,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,8.0,3A,3.0,0.0,,9.6,1.6,,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,4.9,3Lo,4.0,0.0,,6.09,1.19,,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,3.9,StSq4,5.0,0.0,,5.07,1.17,,,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,3.0,FSSp4,6.0,0.0,,3.9,0.9,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,10.45,3F!+3T,7.0,1.0,,10.37,-0.08,!,,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,11.77,3Lz+1Eu+3S,8.0,1.0,,13.54,1.77,,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,6.49,3Lz,9.0,1.0,,7.92,1.43,,,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,3.0,ChSq1,10.0,0.0,,4.57,1.57,,,4.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,3.5,CCoSp4,11.0,0.0,,4.45,0.95,,,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,3.5,FCCoSp4,12.0,0.0,,4.35,0.85,,,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,,,,,2.0,8.5,,,Composition,8.75,8.75,8.25,7.5,8.5,8.5,8.25,8.75,8.5,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,,,,,2.0,8.54,,,Interpretation of the Music,8.75,8.75,8.5,7.25,8.5,8.5,8.5,8.5,8.5,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,,,,,2.0,8.36,,,Performance,8.5,8.75,8.5,7.25,8.25,8.5,8.25,8.25,8.25,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,,,,,2.0,8.32,,,Skating Skills,8.5,8.75,8.0,7.75,8.5,8.5,8.0,8.5,8.25,0,1
12,Vasiljevs Deniss,LAT,9,167.41,84.75,83.66,-1.0,,,,,2.0,8.11,,,Transitions,8.25,8.25,8.0,7.0,8.25,8.25,7.75,8.5,8.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,9.5,4T,1.0,0.0,,12.35,2.85,,,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,8.0,3A,2.0,0.0,,10.06,2.06,,,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,9.7,4S,3.0,0.0,,6.79,-2.91,,,-4.0,-2.0,-4.0,-3.0,-3.0,-4.0,-2.0,-3.0,-2.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,6.65,4T+REP,4.0,0.0,,1.9,-4.75,,,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,2.6,CSSp3,5.0,0.0,,3.16,0.56,,,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,11.77,3Lz+1Eu+3S,6.0,1.0,,12.78,1.01,,,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,11.11,3Lz+3T,7.0,1.0,,12.21,1.1,,,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,5.83,3F,8.0,1.0,,5.38,-0.45,,,-3.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,3.0,FCCoSp3,9.0,0.0,,3.43,0.43,,,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,3.9,StSq4,10.0,0.0,,5.07,1.17,,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,3.0,ChSq1,11.0,0.0,,4.36,1.36,,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,3.5,CCoSp4,12.0,0.0,,4.2,0.7,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,,,,,2.0,8.36,,,Composition,8.25,8.5,8.5,8.5,8.25,8.5,8.25,8.0,8.25,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,,,,,2.0,8.39,,,Interpretation of the Music,8.5,8.5,8.5,8.25,8.25,8.5,8.5,8.25,8.0,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,,,,,2.0,8.32,,,Performance,8.25,8.25,8.5,8.5,8.25,8.25,8.5,8.0,8.25,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,,,,,2.0,8.36,,,Skating Skills,8.5,8.75,8.25,8.5,8.25,8.25,8.5,8.0,8.25,0,1
13,Siao Him Fa Adam,FRA,11,163.41,81.69,82.72,-1.0,,,,,2.0,7.93,,,Transitions,8.0,8.5,8.0,8.0,8.0,8.0,7.75,7.75,7.75,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,9.5,4T,1.0,0.0,,12.35,2.85,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,8.0,3A,2.0,0.0,,5.6,-2.4,,,-4.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-4.0,-3.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,1.1,1A,3.0,0.0,,1.1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,4.9,3Lo,4.0,0.0,,5.6,0.7,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,3.2,FCSp4,5.0,0.0,,3.7,0.5,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,12.1,4S+2T,6.0,1.0,,14.18,2.08,,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,15.95,4S+1Eu+3Sq,7.0,1.0,,11.1,-4.85,q,,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,7.92,3Lz+2T,8.0,1.0,,8.93,1.01,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,3.0,CSSp4,9.0,0.0,,3.73,0.73,,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,3.9,StSq4,10.0,0.0,,4.96,1.06,,,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,3.5,CCoSp4,11.0,0.0,,4.4,0.9,,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,3.0,ChSq1,12.0,0.0,,4.5,1.5,,,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,,,,,2.0,8.5,,,Composition,8.5,8.5,8.5,8.75,8.5,8.75,8.25,8.5,8.25,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,,,,,2.0,8.43,,,Interpretation of the Music,8.5,8.5,8.5,8.5,8.25,8.75,8.5,8.0,8.25,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,,,,,2.0,8.21,,,Performance,8.25,8.5,8.25,8.0,8.0,8.5,8.5,7.75,8.0,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,,,,,2.0,8.5,,,Skating Skills,8.5,8.75,8.5,8.5,8.5,8.5,8.5,8.25,8.5,0,1
14,Kondratiuk Mark,ROC,10,162.71,80.15,83.56,-1.0,,,,,2.0,8.14,,,Transitions,8.25,8.25,8.0,8.25,8.25,8.25,8.0,8.0,8.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,7.6,4T<,1.0,0.0,,3.8,-3.8,<,,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,4.2,3T,2.0,0.0,,5.16,0.96,,,2.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,9.3,3A+2T,3.0,0.0,,11.01,1.71,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,4.9,3Lo,4.0,0.0,,5.74,0.84,,,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,3.2,CCSp4,5.0,0.0,,4.16,0.96,,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,8.8,3A,6.0,1.0,,11.54,2.74,,,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,6.49,3Lz,7.0,1.0,,7.84,1.35,,,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,11.11,3F!+1Eu+3S,8.0,1.0,,9.6,-1.51,!,,-4.0,-2.0,-3.0,-2.0,-2.0,-3.0,-2.0,-4.0,-4.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,3.0,ChSq1,9.0,0.0,,4.36,1.36,,,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,3.0,FSSp4,10.0,0.0,,3.64,0.64,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,3.5,CCoSp4,11.0,0.0,,4.4,0.9,,,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,3.9,StSq4,12.0,0.0,,5.35,1.45,,,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,,,,,2.0,8.68,,,Composition,8.75,8.5,8.75,8.75,8.75,8.5,9.25,8.75,8.5,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,,,,,2.0,8.71,,,Interpretation of the Music,8.5,8.5,9.0,8.75,8.75,8.5,9.25,8.5,9.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,,,,,2.0,8.57,,,Performance,8.5,8.5,8.75,8.25,8.5,8.5,9.0,8.5,8.75,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,,,,,2.0,8.68,,,Skating Skills,8.5,8.75,8.5,8.5,8.75,8.75,8.75,8.75,9.0,0,1
15,Aymoz Kevin,FRA,15,161.8,76.6,86.2,-1.0,,,,,2.0,8.46,,,Transitions,8.25,8.5,8.5,8.5,8.5,8.25,8.5,8.75,8.5,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,9.5,4T,1.0,0.0,,10.31,0.81,,,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,4.3,3S,2.0,0.0,,5.16,0.86,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,9.3,3A+2T,3.0,0.0,,11.01,1.71,,,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,5.3,3F,4.0,0.0,,5.98,0.68,,,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,3.2,CCSp4,5.0,0.0,,3.43,0.23,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,3.9,StSq4,6.0,0.0,,4.46,0.56,,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,11.11,3Lz+3T,7.0,1.0,,12.29,1.18,,,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,8.8,3A,8.0,1.0,,10.63,1.83,,,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,7.92,3Lz+2T,9.0,1.0,,8.85,0.93,,,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,3.5,CCoSp4,10.0,0.0,,4.05,0.55,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,3.0,ChSq1,11.0,0.0,,4.0,1.0,,,2.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,3.0,FSSp4,12.0,0.0,,3.34,0.34,,,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,,,,,2.0,7.71,,,Composition,8.0,7.25,7.5,8.75,8.0,7.25,8.0,7.75,7.5,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,,,,,2.0,7.68,,,Interpretation of the Music,8.0,7.25,7.75,8.75,8.0,7.25,8.0,7.5,7.25,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,,,,,2.0,7.71,,,Performance,8.0,7.0,7.5,8.5,7.75,7.25,8.25,7.75,7.5,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,,,,,2.0,7.79,,,Skating Skills,8.25,7.5,7.75,8.25,7.75,7.5,8.0,7.75,7.25,0,1
16,Kerry Brendan,AUS,8,160.01,83.51,76.5,0.0,,,,,2.0,7.36,,,Transitions,7.75,7.0,7.0,7.75,7.5,7.25,7.5,7.5,6.75,0,1
17,Rizzo Matteo,ITA,12,158.9,76.92,82.98,-1.0,5.5,3T+2T,1.0,0.0,,6.34,0.84,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1
